	Exposure	Unit - exposure	Outcome	Rucker	No. variants	Unit - outcome	Point (95%CI) - Supported	P-value - Supported	Effect type - Supported	Model	R-squared	Standard error - Supported	P-value (float) - Supported	Point (95%CI)	P-value	Point (95%CI) - RE	P-value - RE	Point estimate	Standard error	P-value (float)	Standard error - RE	P-value (float) - RE	Q-statistic	Q-test p-value (float)	Egger intercept	Egger standard error	Egger p-value 	Egger standard error - RE	Egger p-value - RE	Precision (float)	Precision (float) - RE	Precision	Precision - RE	Q-test p-value	Pruned	outcome_crude	Lower bound	Upper bound	Lower bound - RE	Upper bound - RE	Error	CI number - Conmix	used_wald_backup	No. cases - outcome	Sample size - outcome	No. cases - exposure	Sample size - exposure	model_stripped	filename
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	-0.01 (-0.16; 0.13)	8.6×10⁻¹	Fixed effect	IVW	0.01	0.07243174168280726	0.8571295361367395	-0.01 (-0.16; 0.13)	8.6×10⁻¹	-0.01 (-0.43; 0.40)	9.5×10⁻¹	-0.013039838500265882	0.07243174168280726	0.8571295361367395	0.21026505459088293	0.9505499355614468	8.42706500333201	0.0036967656821219608						190.60844720773403	22.618604120458144	1.9×10²	2.3×10¹	3.7×10⁻³	IVWPruned	systolic_bp	-0.15500344353607673	0.12892376653554496	-0.4251517727057448	0.39907209570521307	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	-0.01 (-0.09; 0.08)	8.7×10⁻¹	Fixed effect	IVW	0.01	0.04470601996340832	0.8731155110677842	-0.01 (-0.09; 0.08)	8.7×10⁻¹	-0.01 (-0.18; 0.16)	9.4×10⁻¹	-0.007139658635848294	0.04470601996340832	0.8731155110677842	0.08768752600134529	0.9351066721064516	3.847189855304843	0.049829411826482595						500.3431801414953	130.05419512935612	5.0×10²	1.3×10²	5.0×10⁻²	IVWPruned	diastolic_bp	-0.09476184765625727	0.08048253038456067	-0.1790040514919046	0.16472473422020803	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	2	%	-0.11 (-0.40; 0.18)	4.5×10⁻¹	Random effects	IVW	0.01	0.14720311873105824	0.44863569700072214	-0.11 (-0.37; 0.14)	3.9×10⁻¹	-0.11 (-0.40; 0.18)	4.5×10⁻¹	-0.11153454980475987	0.1303649891361929	0.3922434116174127	0.14720311873105824	0.44863569700072214	1.2750055553733202	0.2588297372667082						58.840730313874595	46.149391322962586	5.9×10¹	4.6×10¹	2.6×10⁻¹	IVWPruned	lvef	-0.36704523335665334	0.14397613374713364	-0.4000473609296074	0.1769782613200877	No Error		False	0	36548		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.05 (-0.21; 0.11)	5.6×10⁻¹	Random effects	IVW	0.01	0.08258574820891486	0.5550403461468361	-0.05 (-0.17; 0.07)	4.3×10⁻¹	-0.05 (-0.21; 0.11)	5.6×10⁻¹	-0.04874410762429139	0.06231766173505851	0.4341042802920829	0.08258574820891486	0.5550403461468361	1.756256386388348	0.1850921466573322						257.5002772602736	146.6188417909812	2.6×10²	1.5×10²	1.9×10⁻¹	IVWPruned	hfref	-0.17088448022575592	0.07339626497717315	-0.21060919975005776	0.113120984501475	No Error		False	5406	1946349		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.01 (-0.15; 0.13)	9.0×10⁻¹	Random effects	IVW	0.01	0.07100328393562465	0.8977769789376306	-0.01 (-0.15; 0.13)	9.0×10⁻¹	-0.01 (-0.15; 0.13)	9.0×10⁻¹	-0.009121797186477421	0.07100328393562465	0.8977769789376306	0.07100328393562465	0.8977769789376306	0.8458133149662008	0.3577394351271981						198.35498932526363	198.35498932526363	2.0×10²	2.0×10²	3.6×10⁻¹	IVWPruned	hfpef	-0.14828567648437313	0.13004208211141827	-0.14828567648437313	0.13004208211141827	No Error		False	3841	1946349		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.02 (-0.01; 0.04)	2.3×10⁻¹	Random effects	IVW	0.01	0.012665023337119871	0.22851956710171173	0.02 (-0.01; 0.04)	2.3×10⁻¹	0.02 (-0.01; 0.04)	2.3×10⁻¹	0.015250982462552513	0.012665023337119871	0.22851956710171173	0.012665023337119871	0.22851956710171173	0.008557441989687792	0.9262956724285923						6234.304509908627	6234.304509908627	6.2×10³	6.2×10³	9.3×10⁻¹	IVWPruned	hf	-0.009572007141561721	0.04007397206666675	-0.009572007141561721	0.04007397206666675	No Error		False	153174	1946349		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.01 (-0.12; 0.14)	8.6×10⁻¹	Random effects	IVW	0.01	0.0656605270464872	0.8572074370997207	0.01 (-0.07; 0.09)	7.7×10⁻¹	0.01 (-0.12; 0.14)	8.6×10⁻¹	0.011814305811835136	0.039686033003590096	0.7659364942982934	0.0656605270464872	0.8572074370997207	2.7373690361659078	0.09802603779238672						634.9282074727116	231.9483413029407	6.3×10²	2.3×10²	9.8×10⁻²	IVWPruned	dcm	-0.06596888956446939	0.08959750118813967	-0.11687796240519789	0.14050657402886815	No Error		False	14256	1213411		838	IVW	ENSG00000139631_gtex_prostate.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	1	mmHg	0.76 (0.53; 1.00)	8.9×10⁻¹¹	Fixed effect	IVW	0.01	0.11796706383230346	8.949463392582402e-11	0.76 (0.53; 1.00)	8.9×10⁻¹¹	0.76 (nan; nan)	nan	0.7648641456996719	0.11796706383230346	8.949463392582402e-11										71.85855170507723		7.2×10¹	nan	nan	IVWPruned	systolic_bp	0.5336529492264195	0.9960753421729243			No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	1	mmHg	0.39 (0.25; 0.53)	2.4×10⁻⁸	Fixed effect	IVW	0.01	0.06977500517399403	2.3981646668502776e-08	0.39 (0.25; 0.53)	2.4×10⁻⁸	0.39 (nan; nan)	nan	0.3893800076870769	0.06977500517399403	2.3981646668502776e-08										205.39990825193908		2.1×10²	nan	nan	IVWPruned	diastolic_bp	0.2526235105249527	0.5261365048492012			No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	3	%	-0.07 (-0.41; 0.28)	7.1×10⁻¹	Random effects	IVW	0.01	0.17667892247190273	0.7118551684730476	-0.07 (-0.33; 0.20)	6.3×10⁻¹	-0.07 (-0.41; 0.28)	7.1×10⁻¹	-0.06525913201444582	0.13558178103428414	0.6302843195797609	0.17667892247190273	0.7118551684730476	3.396227782008583	0.18302841023504213						54.39980347774437	32.035426932154394	5.4×10¹	3.2×10¹	1.8×10⁻¹	IVWPruned	lvef	-0.3309945398014385	0.20047627577254684	-0.4115434568867196	0.28102519285782795	No Error		False	0	36548		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.06 (-0.21; 0.08)	3.9×10⁻¹	Random effects	IVW	0.01	0.07384304966283606	0.3909713526701646	-0.06 (-0.19; 0.07)	3.4×10⁻¹	-0.06 (-0.21; 0.08)	3.9×10⁻¹	-0.06334678747888783	0.0669435324555853	0.34400989269179183	0.07384304966283606	0.3909713526701646	2.4335036043551055	0.2961906920526284						223.14273372002302	183.39215386463937	2.2×10²	1.8×10²	3.0×10⁻¹	IVWPruned	hfref	-0.19455370008972322	0.06786012513194756	-0.2080765053266491	0.08138293036887342	No Error		False	5406	1946349		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	3	logor	0.09 (-0.09; 0.27)	3.2×10⁻¹	Random effects	IVW	0.01	0.09019074550070279	0.3236323083664894	0.09 (-0.06; 0.24)	2.5×10⁻¹	0.09 (-0.09; 0.27)	3.2×10⁻¹	0.08902016633862431	0.07766482584328653	0.2517084506426921	0.09019074550070279	0.3236323083664894	2.697150643563948	0.2596098578144723						165.78729841703992	122.93514180429516	1.7×10²	1.2×10²	2.6×10⁻¹	IVWPruned	hfpef	-0.06320009517979291	0.24124042785704153	-0.08775044658157108	0.26579077925881966	No Error		False	3841	1946349		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	3	logor	0.04 (0.01; 0.06)	5.5×10⁻³	Random effects	IVW	0.01	0.013131557237274974	0.005458637442695036	0.04 (0.01; 0.06)	5.5×10⁻³	0.04 (0.01; 0.06)	5.5×10⁻³	0.03648791790584116	0.013131557237274974	0.005458637442695036	0.013131557237274974	0.005458637442695036	1.0168052784897914	0.6014555533922148						5799.192672584206	5799.192672584206	5.8×10³	5.8×10³	6.0×10⁻¹	IVWPruned	hf	0.010750538659855917	0.062225297151826404	0.010750538659855917	0.062225297151826404	No Error		False	153174	1946349		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	3	logor	-0.00 (-0.09; 0.08)	9.1×10⁻¹	Random effects	IVW	0.01	0.04277493968484492	0.9092405586867836	-0.00 (-0.09; 0.08)	9.1×10⁻¹	-0.00 (-0.09; 0.08)	9.1×10⁻¹	-0.004876193911821812	0.04277493968484492	0.9092405586867836	0.04277493968484492	0.9092405586867836	0.5038530384383881	0.7773018527175657						546.5390383841714	546.5390383841714	5.5×10²	5.5×10²	7.8×10⁻¹	IVWPruned	dcm	-0.08871353513499095	0.07896114731134732	-0.08871353513499095	0.07896114731134732	No Error		False	14256	1213411		838	IVW	ENSG00000139631_gtex_skin_not_sun_exposed_suprapubic.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	4	mmHg	0.03 (-0.12; 0.18)	6.7×10⁻¹	Fixed effect	IVW	0.01	0.07484888970768812	0.6730326017577379	0.03 (-0.12; 0.18)	6.7×10⁻¹	0.03 (-0.21; 0.27)	8.0×10⁻¹	0.03158545372314556	0.07484888970768812	0.6730326017577379	0.12280580412522765	0.7970256354858862	8.075851344453875	0.044469823798858554						178.4963233595865	66.3074327694886	1.8×10²	6.6×10¹	4.4×10⁻²	IVWPruned	systolic_bp	-0.1151156743867339	0.178286581833025	-0.20910949945478105	0.27228040690107214	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	3	mmHg	0.16 (0.06; 0.26)	2.3×10⁻³	Fixed effect	IVW	0.01	0.052278880814650285	0.002282735541504266	0.16 (0.06; 0.26)	2.3×10⁻³	0.16 (-0.03; 0.35)	1.0×10⁻¹	0.15948958940225186	0.052278880814650285	0.002282735541504266	0.09736579078585397	0.10141221557216329	6.937295967394273	0.031159129846791145						365.8873854245978	105.48415035030695	3.7×10²	1.1×10²	3.1×10⁻²	IVWPruned	diastolic_bp	0.0570248658534753	0.26195431295102845	-0.03134385386428379	0.3503230326687875	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	4	%	-0.03 (-0.38; 0.32)	8.8×10⁻¹	Random effects	IVW	0.01	0.1783053781186242	0.8823705075951382	-0.03 (-0.30; 0.25)	8.5×10⁻¹	-0.03 (-0.38; 0.32)	8.8×10⁻¹	-0.02638292872668514	0.14158383751299575	0.8521770532811068	0.1783053781186242	0.8823705075951382	4.757981855238175	0.19040124887919352						49.88530608650279	31.453654682341554	5.0×10¹	3.1×10¹	1.9×10⁻¹	IVWPruned	lvef	-0.30388215104512784	0.2511162935917576	-0.3758550480889848	0.32308919063561453	No Error		False	0	36548		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	4	logor	-0.01 (-0.19; 0.17)	9.2×10⁻¹	Random effects	IVW	0.01	0.09352926690252884	0.9158717132318352	-0.01 (-0.15; 0.13)	8.9×10⁻¹	-0.01 (-0.19; 0.17)	9.2×10⁻¹	-0.009879992504153938	0.06924049574754332	0.886534260010909	0.09352926690252884	0.9158717132318352	5.473888892231701	0.1402087186149591						208.58336171513218	114.31545240778146	2.1×10²	1.1×10²	1.4×10⁻¹	IVWPruned	hfref	-0.1455888704410376	0.12582888543272971	-0.19319398713354458	0.17343400212523669	No Error		False	5406	1946349		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.04 (-0.12; 0.21)	6.2×10⁻¹	Random effects	IVW	0.01	0.08454849386066703	0.6246740780815898	0.04 (-0.12; 0.20)	6.1×10⁻¹	0.04 (-0.12; 0.21)	6.2×10⁻¹	0.041364232299729284	0.08061706763023449	0.60788471286758	0.08454849386066703	0.6246740780815898	3.2997346074865406	0.3476795841368676						153.86718409809248	139.89050854180255	1.5×10²	1.4×10²	3.5×10⁻¹	IVWPruned	hfpef	-0.11664231679476013	0.1993707813942187	-0.12434777061428397	0.20707623521374252	No Error		False	3841	1946349		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.02 (-0.01; 0.04)	2.2×10⁻¹	Fixed effect	IVW	0.01	0.013967998368215948	0.2186829517440516	0.02 (-0.01; 0.04)	2.2×10⁻¹	0.02 (-0.03; 0.07)	5.0×10⁻¹	0.017181165925006663	0.013967998368215948	0.2186829517440516	0.02538523642225875	0.4985219115466131	9.908669170578204	0.019358649688061114						5125.445840113766	1551.8065297808346	5.1×10³	1.6×10³	1.9×10⁻²	IVWPruned	hf	-0.010195607812810838	0.04455793966282416	-0.0325729832016549	0.06693531505166823	No Error		False	153174	1946349		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.01 (-0.08; 0.09)	9.0×10⁻¹	Random effects	IVW	0.01	0.04352438733503853	0.9047516132402111	0.01 (-0.08; 0.09)	9.0×10⁻¹	0.01 (-0.08; 0.09)	9.0×10⁻¹	0.005208176248844158	0.04352438733503853	0.9047516132402111	0.04352438733503853	0.9047516132402111	0.8181108945609588	0.845130422046426						527.8793422776389	527.8793422776389	5.3×10²	5.3×10²	8.5×10⁻¹	IVWPruned	dcm	-0.08009805537700262	0.09051440787469095	-0.08009805537700262	0.09051440787469095	No Error		False	14256	1213411		838	IVW	ENSG00000139631_gtex_skin_sun_exposed_lower_leg.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	-0.01 (-0.20; 0.17)	8.8×10⁻¹	Random effects	IVW	0.01	0.09371606205257765	0.8779276510580822	-0.01 (-0.12; 0.09)	7.9×10⁻¹	-0.01 (-0.20; 0.17)	8.8×10⁻¹	-0.014394488329747341	0.05445148473430599	0.7915068631388598	0.09371606205257765	0.8779276510580822	2.962160661819939	0.08523397319122394						337.2722016171978	113.86019872736382	3.4×10²	1.1×10²	8.5×10⁻²	IVWPruned	systolic_bp	-0.12111743731371964	0.09232846065422497	-0.1980745947257204	0.1692856180662257	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	1	mmHg	0.12 (0.05; 0.20)	1.8×10⁻³	Fixed effect	IVW	0.01	0.040063500648527914	0.0018161999157066955	0.12 (0.05; 0.20)	1.8×10⁻³	0.12 (nan; nan)	nan	0.12494804264759644	0.040063500648527914	0.0018161999157066955										623.0203201406251		6.2×10²	nan	nan	IVWPruned	diastolic_bp	0.046425024281884636	0.20347106101330825			No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	2	%	-0.08 (-0.32; 0.16)	5.2×10⁻¹	Random effects	IVW	0.01	0.12103305907452326	0.5179597791213846	-0.08 (-0.28; 0.12)	4.5×10⁻¹	-0.08 (-0.32; 0.16)	5.2×10⁻¹	-0.0782470908728887	0.1026392126360511	0.445850633053408	0.12103305907452326	0.5179597791213846	1.39053330918706	0.23831505713487355						94.92341984738935	68.26403885490805	9.5×10¹	6.8×10¹	2.4×10⁻¹	IVWPruned	lvef	-0.27941625104109724	0.12292206929531987	-0.31546752759766306	0.15897334585188566	No Error		False	0	36548		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.06 (-0.09; 0.21)	4.5×10⁻¹	Random effects	IVW	0.01	0.07790685027504268	0.448753555688544	0.06 (-0.04; 0.16)	2.6×10⁻¹	0.06 (-0.09; 0.21)	4.5×10⁻¹	0.059014024130653264	0.052451595574828334	0.26054073250854093	0.07790685027504268	0.448753555688544	2.2061441452784116	0.13746187122790854						363.481734759845	164.7588329791452	3.6×10²	1.6×10²	1.4×10⁻¹	IVWPruned	hfref	-0.04378921412767074	0.16181726238897726	-0.09368059655738481	0.21170864481869134	No Error		False	5406	1946349		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.03 (-0.15; 0.09)	6.5×10⁻¹	Random effects	IVW	0.01	0.060382958840302245	0.6486714628216095	-0.03 (-0.15; 0.09)	6.5×10⁻¹	-0.03 (-0.15; 0.09)	6.5×10⁻¹	-0.02751099491940477	0.060382958840302245	0.6486714628216095	0.060382958840302245	0.6486714628216095	0.10260274588352111	0.7487283149719193						274.26552445816264	274.26552445816264	2.7×10²	2.7×10²	7.5×10⁻¹	IVWPruned	hfpef	-0.14585941952636164	0.0908374296875521	-0.14585941952636164	0.0908374296875521	No Error		False	3841	1946349		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	2	logor	-0.01 (-0.03; 0.01)	3.7×10⁻¹	Random effects	IVW	0.01	0.010688346663669369	0.36685486498511954	-0.01 (-0.03; 0.01)	3.7×10⁻¹	-0.01 (-0.03; 0.01)	3.7×10⁻¹	-0.009644953817627583	0.010688346663669369	0.36685486498511954	0.010688346663669369	0.36685486498511954	0.7030598473434015	0.4017574473436689						8753.443595744797	8753.443595744797	8.8×10³	8.8×10³	4.0×10⁻¹	IVWPruned	hf	-0.03059372833269839	0.011303820697443226	-0.03059372833269839	0.011303820697443226	No Error		False	153174	1946349		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	2	logor	0.02 (-0.04; 0.09)	4.7×10⁻¹	Random effects	IVW	0.01	0.03341180653898594	0.472684089249535	0.02 (-0.04; 0.09)	4.7×10⁻¹	0.02 (-0.04; 0.09)	4.7×10⁻¹	0.02399364370646392	0.03341180653898594	0.472684089249535	0.03341180653898594	0.472684089249535	0.024661764371092153	0.8752128149423516						895.7773641084575	895.7773641084575	9.0×10²	9.0×10²	8.8×10⁻¹	IVWPruned	dcm	-0.041492293768368396	0.08947958118129624	-0.041492293768368396	0.08947958118129624	No Error		False	14256	1213411		838	IVW	ENSG00000139631_gtex_small_intestine_terminal_ileum.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	4	mmHg	-0.08 (-0.16; -0.00)	4.6×10⁻²	Random effects	IVW	0.01	0.039321075113964064	0.046498673384543165	-0.08 (-0.16; -0.00)	4.6×10⁻²	-0.08 (-0.16; -0.00)	4.6×10⁻²	-0.07828190012517347	0.039321075113964064	0.046498673384543165	0.039321075113964064	0.046498673384543165	1.0614376852510663	0.7863903720173987						646.7690546601775	646.7690546601775	6.5×10²	6.5×10²	7.9×10⁻¹	IVWPruned	systolic_bp	-0.15534979118193726	-0.0012140090684096966	-0.15534979118193726	-0.0012140090684096966	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_diastolic_bp_0.01000_IVWPruned		std		No Rucker selection	4	mmHg	-0.07 (-0.12; -0.02)	3.4×10⁻³	Fixed effect	IVW	0.01	0.02449211541886223	0.0034062147091316053	-0.07 (-0.12; -0.02)	3.4×10⁻³	-0.07 (-0.17; 0.02)	1.4×10⁻¹	-0.07172472101274151	0.02449211541886223	0.0034062147091316053	0.048791027291589635	0.14155114702791272	11.905525908446926	0.007713895983575636						1667.0453146415089	420.0684608460882	1.7×10³	4.2×10²	7.7×10⁻³	IVWPruned	diastolic_bp	-0.11972838513890963	-0.023721056886573395	-0.16735337727296806	0.023903935247485034	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_lvef_0.01000_IVWPruned		std		No Rucker selection	4	%	-0.11 (-0.25; 0.03)	1.3×10⁻¹	Random effects	IVW	0.01	0.07196372993658137	0.12930071692514966	-0.11 (-0.25; 0.03)	1.3×10⁻¹	-0.11 (-0.25; 0.03)	1.3×10⁻¹	-0.10915927887442571	0.07196372993658137	0.12930071692514966	0.07196372993658137	0.12930071692514966	2.970296573511171	0.3962275695473989						193.09572985496484	193.09572985496484	1.9×10²	1.9×10²	4.0×10⁻¹	IVWPruned	lvef	-0.2502055977432921	0.03188703999444069	-0.2502055977432921	0.03188703999444069	No Error		False	0	36548		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_hfref_0.01000_IVWPruned		std		No Rucker selection	4	logor	-0.01 (-0.11; 0.09)	8.8×10⁻¹	Random effects	IVW	0.01	0.05131096016528175	0.875360406172804	-0.01 (-0.08; 0.06)	8.2×10⁻¹	-0.01 (-0.11; 0.09)	8.8×10⁻¹	-0.00804829728225865	0.035351154153837425	0.8199049954361186	0.05131096016528175	0.875360406172804	6.320251249232877	0.09702737455740884						800.1894208343374	379.8216507285818	8.0×10²	3.8×10²	9.7×10⁻²	IVWPruned	hfref	-0.07733528623570354	0.061238691671186236	-0.10861593121838026	0.09251933665386297	No Error		False	5406	1946349		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_hfpef_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.01 (-0.07; 0.09)	8.6×10⁻¹	Random effects	IVW	0.01	0.04036884170162413	0.8584838261088086	0.01 (-0.07; 0.09)	8.6×10⁻¹	0.01 (-0.07; 0.09)	8.6×10⁻¹	0.007197947104012053	0.04036884170162413	0.8584838261088086	0.04036884170162413	0.8584838261088086	2.650935107107846	0.44862985384315224						613.6311858592145	613.6311858592145	6.1×10²	6.1×10²	4.5×10⁻¹	IVWPruned	hfpef	-0.07192352872876986	0.08631942293679398	-0.07192352872876986	0.08631942293679398	No Error		False	3841	1946349		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_hf_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.00 (-0.01; 0.01)	9.6×10⁻¹	Fixed effect	IVW	0.01	0.007261918550201445	0.962731897660676	0.00 (-0.01; 0.01)	9.6×10⁻¹	0.00 (-0.03; 0.03)	9.8×10⁻¹	0.0003393177666903332	0.007261918550201445	0.962731897660676	0.013945401751945795	0.9805878883974393	11.063195024317306	0.011389018378079707						18962.572441258766	5142.069465352009	1.9×10⁴	5.1×10³	1.1×10⁻²	IVWPruned	hf	-0.013893781050367824	0.01457241658374849	-0.0269931674170652	0.027671802950445863	No Error		False	153174	1946349		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_dcm_0.01000_IVWPruned		std		No Rucker selection	4	logor	0.01 (-0.04; 0.05)	7.3×10⁻¹	Random effects	IVW	0.01	0.022506115313427656	0.7279963267180674	0.01 (-0.04; 0.05)	7.3×10⁻¹	0.01 (-0.04; 0.05)	7.3×10⁻¹	0.007827448996916784	0.022506115313427656	0.7279963267180674	0.022506115313427656	0.7279963267180674	0.86218132191908	0.8345433773520683						1974.235334550367	1974.235334550367	2.0×10³	2.0×10³	8.3×10⁻¹	IVWPruned	dcm	-0.03628372644930681	0.05193862444314038	-0.03628372644930681	0.05193862444314038	No Error		False	14256	1213411		838	IVW	ENSG00000139631_gtex_spleen.tar.gz
IVW_IVWPruned_heart_rate_0.01000_IVWPruned		std		No Rucker selection		bpm			Fixed effect	IVW	0.01																								IVWPruned	heart_rate					No data to run MR analysis on.			0	265046		838	IVW	ENSG00000139631_gtex_stomach.tar.gz
IVW_IVWPruned_systolic_bp_0.01000_IVWPruned		std		No Rucker selection	2	mmHg	0.14 (0.04; 0.25)	8.4×10⁻³	Fixed effect	IVW	0.01	0.05481286634819715	0.008368720818882736	0.14 (0.04; 0.25)	8.4×10⁻³	0.14 (-0.13; 0.42)	3.0×10⁻¹	0.1445316661023692	0.05481286634819715	0.008368720818882736	0.13900084180076996	0.2984375402246342	6.430871534148648	0.011215353310372489						332.8395860767286	51.75652853727728	3.3×10²	5.2×10¹	1.1×10⁻²	IVWPruned	systolic_bp	0.037100422170495265	0.25196291003424315	-0.12790497764788958	0.416968309852628	No Error		False	0	1028980		838	IVW	ENSG00000139631_gtex_stomach.tar.gz
